MLBAMID,Age,ERA,RS_per_9,K_per_9,BB_per_9,H_per_9,HR_per_9,AVG,WHIP,BABIP,LOB_pct,GB_pct,LD_pct,FB_pct,GB_to_FB,HR_to_FB,IFH_pct,FIP,SIERA,Stuff_plus,Location_plus,Pitching_plus,Predicted Delta ERA,Predicted Delta FIP,Predicted Delta WHIP,Predicted Delta SIERA
621248,27,3.560443516,4.747258021,8.604405163,4.153850768,7.120887031,1.483518132,0.214285714,1.252748644,0.243589744,0.75,0.373493975,0.216867469,0.409638554,0.911764705,0.147058823,0.032258064,4.884317926,4.359308644,91.14164948,99.04701031,99.67134021,-1.871586776,0.750415141,0.049155723,-0.13663581
656730,27,8.366185271,4.563373784,11.40843446,3.04224919,13.69012135,2.661968041,0.339622642,1.859152283,0.420289855,0.5966,0.4,0.213333333,0.386666666,1.034482758,0.24137931,0,5.620731044,3.468661415,105.4843137,99.99498911,102.7213508,4.631178655,-0.170726025,0.040091147,-1.550930635
622503,26,3.762296729,3.43032937,7.856560816,2.655738867,9.627053395,1.106557861,0.272727273,1.364754696,0.323529412,0.7524,0.506172839,0.168724279,0.32510288,1.556962025,0.126582278,0.073170731,4.202817645,3.942881375,93.58044944,97.60194757,98.42262172,-1.208744836,0.157956908,0.113858818,-0.610207664
623465,26,3.375008529,4.725011941,7.425018765,3.375008529,7.425018765,0.675001706,0.211538462,1.200003033,0.25,0.7051,0.512195121,0.268292682,0.219512195,2.333333333,0.111111111,0,3.845032014,4.100229106,114.0561475,109.0311475,111.5934426,-1.701588818,-0.202893665,0.036735743,0.325700946
622098,27,2.516951187,5.262716118,8.694922281,3.661019908,5.94915735,1.60169621,0.18705036,1.067797473,0.20212766,0.9357,0.35,0.2,0.45,0.777777777,0.155555555,0.057142857,4.924269014,4.131115607,112.424744,102.2156997,101.6527304,-2.395163087,0.881465917,0.088702386,-0.07881793
622253,27,4.389166686,3.059116175,6.517247503,3.059116175,8.113308116,0.931035358,0.237354086,1.241380477,0.268656716,0.6897,0.597087378,0.150485436,0.252427184,2.365384615,0.134615384,0.081300813,4.396632445,4.105248307,102.4577329,99.72756964,98.7,-1.605437349,-0.173860785,-0.069845205,-0.144323396
640470,26,1.396554158,5.12069858,9.775879108,0.931036105,7.448288844,0.465518053,0.219178082,0.931036105,0.294117647,0.9036,0.479166666,0.270833333,0.25,1.916666666,0.083333333,0.086956521,1.980373062,2.626737349,110.4428058,104.8057554,105.5881295,-2.600223797,-1.092804423,-0.025043113,-1.182394547
642701,25,4.280485316,3.292681012,7.573166328,5.268289619,7.902434429,0.658536202,0.237623762,1.463413783,0.289473684,0.6718,0.503267973,0.196078431,0.300653594,1.673913043,0.086956521,0.09090909,4.359054007,4.931313826,99.38726373,96.13564996,97.23411116,-2.404635766,0.005065355,0.119384084,0.287305038
664074,27,5.968414702,1.136840896,8.810516941,1.989471567,11.65261918,1.705261343,0.305970149,1.515787861,0.360824742,0.5911,0.431372549,0.235294117,0.333333333,1.294117647,0.176470588,0.068181818,4.433186858,3.650928121,92.59028269,104.4128975,98.33533569,1.893276502,-0.743488397,-0.01347692,-1.267682013
663423,27,4.946561284,4.328241124,9.893122569,2.885494083,9.687015849,1.854960482,0.270114943,1.396945548,0.324786325,0.7393,0.392,0.24,0.368,1.065217391,0.195652173,0.102040816,4.818884069,3.611083916,101.9122961,100.4736512,101.2677541,0.543936448,0.136364089,0.027455698,-1.082427725
664126,27,3.585934828,2.9531228,11.8124912,4.4296842,8.437493714,0.421874686,0.239520958,1.429686435,0.348623853,0.6757,0.427272727,0.2,0.372727272,1.146341463,0.048780487,0.14893617,2.701280657,3.581323117,118.3831812,98.24471969,104.3674055,-0.281734979,-1.139565708,0.172369797,-0.691665211
664208,28,4.683675885,6.061227616,11.29592419,4.270410366,8.678575905,0.826531039,0.249011858,1.438776252,0.345454545,0.7096,0.396449704,0.201183431,0.402366863,0.985294117,0.088235294,0.089552238,3.552683566,3.685584847,97.26717784,99.27803493,102.2118772,-0.518811698,-0.937820457,0.051777915,-0.867915428
664054,27,6.893602194,4.021267947,14.93613809,5.744668495,9.191469592,1.148933699,0.25,1.659570899,0.388888889,0.6198,0.236842105,0.289473684,0.47368421,0.5,0.111111111,0.111111111,3.616837857,3.444468379,103.3857143,93.68896104,96.00681818,2.916558558,-2.29953335,-0.069517229,-1.703534424
664854,26,4.563383346,3.612678483,8.93662572,5.133806265,7.605638911,0.760563891,0.223463687,1.415493908,0.28125,0.7003,0.419847328,0.259541984,0.320610687,1.309523809,0.095238095,0,3.993974523,4.57939438,107.4481203,94.92393484,97.54010025,-1.886510611,-0.392006179,0.048855251,-0.105352758
605521,28,1.285714286,9.428571429,14.57142857,3.428571429,4.714285714,0.428571429,0.150684932,0.904761905,0.263157895,0.914,0.351351351,0.189189189,0.459459459,0.764705882,0.058823529,0,1.836696974,2.306669049,105.1192878,98.19198813,100.1587537,-2.208284812,-1.71035832,-0.033052218,-1.508578931
641755,30,4.734599553,4.350713103,8.701426206,3.327015902,7.549766855,1.535545801,0.220973783,1.208531417,0.251336898,0.7123,0.388888888,0.186868686,0.424242424,0.916666666,0.142857142,0.064935064,4.648704042,4.054719129,104.060582,96.58906526,100.7710758,-0.949818832,0.135411944,-0.12062623,-0.584850828
608334,27,6.662328916,4.207786684,8.415573367,4.558435574,9.116871148,1.051946671,0.26,1.519478525,0.315068493,0.582,0.48,0.173333333,0.346666666,1.384615384,0.115384615,0.027777777,4.689508832,4.524752592,95.48378378,92.93018018,93.34076577,-0.548219014,-0.920886897,-0.102722827,-0.654508669
622250,27,3.966101695,4.881355932,10.52542373,4.881355932,7.93220339,1.06779661,0.231111111,1.423728814,0.302013423,0.7412,0.419354838,0.206451612,0.374193548,1.120689655,0.120689655,0.061538461,4.000538782,4.063189015,118.8383473,94.95450325,101.2302693,-1.054215426,0.007478863,0.173743085,-0.318903065
621098,27,6.967764657,6.967764657,5.225823493,2.612911746,11.32261757,1.741941164,0.302325581,1.548392146,0.314285714,0.5634,0.378378378,0.216216216,0.405405405,0.933333333,0.133333333,0.071428571,5.686167545,5.070730944,94.73085106,98.05478723,100.4021277,0.257855562,-0.023325872,-0.07610934,-0.267886564
622251,27,2.878171028,3.837561371,9.868014954,3.700505608,5.89339782,0.82233458,0.182978723,1.06598927,0.23566879,0.7547,0.380368098,0.171779141,0.44785276,0.849315068,0.08219178,0.064516129,3.489827089,3.760335092,116.527032,96.796621,102.1097717,-1.857292537,-0.32607062,-0.019871104,-0.385549059
664123,27,3.681809723,6.136349538,11.04542917,0.613634954,7.9772544,1.227269908,0.240740741,0.954543261,0.323529412,0.7746,0.472222222,0.166666666,0.361111111,1.307692307,0.153846153,0.176470588,3.306393631,2.383509133,116.8846847,104.3558559,105.2324324,-0.33349252,-1.1312766,-0.183594641,-1.821592075
660853,25,6.367925101,5.858491093,12.22641619,4.584906073,10.95283117,2.037736032,0.284768212,1.72641525,0.368421053,0.6134,0.37755102,0.224489795,0.397959183,0.948717948,0.205128205,0.081081081,5.264370119,3.710270039,90.63537876,102.3866014,98.3056367,2.883077026,-0.555180734,0.131370656,-1.253644724
658551,24,5.661281092,5.225797931,6.532247414,6.532247414,10.88707902,0.870966322,0.304878049,1.935480715,0.353846154,0.7258,0.439393939,0.348484848,0.212121212,2.071428571,0.142857142,0.034482758,5.153898041,5.67280849,92.28486486,92.12324324,93.33324324,-1.432198809,0.245472847,0.358761476,0.486727812
641360,25,2.805196542,4.733769165,10.34416225,3.331170894,6.31169222,1.227273487,0.194594595,1.071429235,0.243697479,0.8299,0.467741935,0.177419354,0.354838709,1.318181818,0.159090909,0.086206896,3.929771038,3.420455683,113.2397895,105.0528028,107.8504402,-2.017381053,0.328016363,0.025422348,-0.524246993
664042,27,5.810134017,1.708862946,8.202542142,4.784816249,7.518996963,1.367090357,0.222222222,1.367090357,0.253521127,0.5592,0.410958904,0.178082191,0.410958904,1,0.133333333,0.066666666,4.916867986,4.719537169,96.88148148,100.2490196,99.41503268,-0.902389863,-0.076087605,-0.117784359,-0.072592461
663765,24,3.815213199,2.347823507,7.630426398,4.108691138,7.33694846,1.467389692,0.223214286,1.271737733,0.24691358,0.8462,0.465116279,0.209302325,0.325581395,1.428571428,0.178571428,0.05,5.648288454,4.559601431,89.72836096,97.3985267,94.16850829,-1.757444609,0.854553141,0.041927856,-0.262621985
608716,30,1.995072842,2.926106835,7.714281655,2.261082554,6.916252519,0.665024281,0.211382114,1.019703897,0.256830601,0.8636,0.37433155,0.219251336,0.406417112,0.921052631,0.065789473,0.057142857,3.347370116,3.930016649,103.3365805,104.3382704,104.7741551,-2.787169387,0.064558452,0.035471126,-0.097483476
622766,26,3.648648649,7.054054054,9.972972973,3.891891892,6.567567568,1.945945946,0.201492537,1.162162162,0.223529412,0.8176,0.391304347,0.239130434,0.369565217,1.058823529,0.235294117,0.083333333,5.0619222,3.777457705,93.6358209,95.24228856,96.68988391,-1.743540864,0.811667383,-0.047777911,-0.879949729
664918,28,6.48000618,2.16000206,9.72000927,5.940005665,8.100007725,2.430002317,0.234375,1.560001488,0.253012048,0.6757,0.29347826,0.206521739,0.5,0.586956521,0.195652173,0.185185185,6.950033913,4.872157637,100.9184049,100.7351227,100.0924847,1.485785269,0.693769872,0.035592882,-0.302040001
641420,26,5.4,5.4,6.3,4.5,11.7,2.7,0.30952381,1.8,0.3125,0.8228,0.314285714,0.171428571,0.514285714,0.611111111,0.166666666,0.09090909,7.770030308,5.563450994,101.3163842,92.66384181,95.51977401,1.527790808,2.019441402,0.402308825,0.274393085
667297,30,7.220921745,8.162781103,9.41859358,4.081390551,7.848827983,1.569765597,0.225225225,1.325579837,0.263157895,0.5294,0.5625,0.2,0.2375,2.368421052,0.263157894,0.044444444,5.018865344,3.814693038,107.458114,98.12346491,97.02960526,0.753752642,-1.178753564,-0.310634028,-1.000012657
667498,25,7.534901435,2.511633812,7.534901435,2.511633812,13.18607751,1.255816906,0.328125,1.744190147,0.38,0.4955,0.31372549,0.31372549,0.372549019,0.842105263,0.105263157,0.0625,4.14677679,4.409313788,89.70646388,104.4201521,102.1847909,2.461672601,-1.603291785,-0.029749495,-1.011795882
669952,26,2.347823507,4.695647014,8.217382275,3.228257322,6.456514645,0.586955877,0.189655172,1.076085774,0.23255814,0.5298,0.488636363,0.181818181,0.329545454,1.48275862,0.068965517,0.023255813,3.267856287,3.990096858,107.7224852,101.9692308,106.7518738,-2.117684742,-0.113083288,0.016057595,0.179265446
642203,26,4.821430214,0.964286043,8.678574384,4.821430214,11.57143251,0.964286043,0.3,1.821429192,0.366666667,0.6627,0.333333333,0.233333333,0.433333333,0.769230769,0.076923076,0.2,4.562887925,4.789197362,98.15828571,101.1468571,101.1034286,1.832319857,-0.365685258,0.38926495,-0.149809837
657097,27,4.194178641,6.815540291,8.650493446,3.669906311,9.961174272,1.04854466,0.275362319,1.514564509,0.336633663,0.654,0.339805825,0.27184466,0.388349514,0.875,0.1,0.2,4.072943765,4.281823,103.5922261,102.1704947,103.6220848,-0.238559647,-0.414151333,0.199751184,-0.331667964
658305,24,12.27275813,0.613637906,7.363654878,4.909103252,11.65912022,3.068189532,0.301587302,1.840913719,0.304347826,0.2857,0.470588235,0.235294117,0.294117647,1.6,0.333333333,0,7.806405601,4.921958076,95.27793594,92.26476868,92.55017794,4.215617374,0.079342892,-0.466524954,-0.993617553
670950,28,3.497405766,5.455952996,10.91190599,3.077717074,5.595849226,1.678754768,0.174672489,0.963729589,0.201438849,0.7965,0.277027027,0.222972972,0.5,0.554054054,0.162162162,0.024390243,4.195935999,3.276960651,91.96131258,97.62852149,96.92499837,-1.178736879,-0.465173345,-0.200476737,-1.328080997
615698,26,1.883718716,2.511624955,6.906968625,3.767437432,7.848827983,0.627906239,0.235849057,1.290696157,0.280487805,0.914,0.455696202,0.278481012,0.265822784,1.714285714,0.095238095,0,4.111889666,4.575602982,96.18421053,99.90745614,97.41622807,-3.14132595,0.599850019,0.265519711,0.291651376
641726,25,2.7,5.4,4.5,0.9,7.2,0,0.222222222,0.9,0.258064516,0.7,0.483870967,0.225806451,0.29032258,1.666666666,0,0,2.770030308,4.237772162,92.7244898,106.8054422,99.61360544,-4.517819792,-1.317103259,-0.193099522,0.020747349
670990,26,3.903609703,6.831316981,11.3855283,3.903609703,5.855414555,1.951804852,0.181818182,1.084336029,0.206896552,0.7724,0.344262295,0.13114754,0.524590163,0.65625,0.1875,0.047619047,5.085690625,3.476040471,121.5373272,88.25760369,99.55276498,-0.201414227,0.329199672,-0.049380199,-1.133456547
641312,26,8.485711974,4.628570167,7.328569432,4.628570167,13.8857105,1.542856722,0.327272727,2.057142297,0.367816092,0.4505,0.417582417,0.164835164,0.417582417,1,0.105263157,0.105263157,5.570029654,5.100385702,102.5033148,94.99275907,98.02781628,4.037017172,-0.929324685,0.159375473,-0.38277707
621074,27,6.988243605,2.223532056,9.529423098,3.494121803,10.16471797,1.588237183,0.283185841,1.517648864,0.346153846,0.5263,0.457831325,0.192771084,0.34939759,1.310344827,0.172413793,0,4.722973331,3.863873742,103.8173469,99.38163265,99.95285714,1.088409485,-0.601752145,-0.09054832,-0.971814631
608335,27,3.694738697,3.552633362,8.526320069,5.115792041,7.815793397,0.852632007,0.230125523,1.436842826,0.283236994,0.721,0.531428571,0.165714285,0.302857142,1.754716981,0.113207547,0.075268817,4.306872984,4.566786855,101.2132486,97.99446461,96.54047187,-1.930295655,0.116195899,0.180724732,0.143718839
650530,26,7.55085356,5.262716118,7.322039816,5.720343606,10.98305972,2.288137442,0.290909091,1.855933703,0.308943089,0.6066,0.351145038,0.229007633,0.419847328,0.836363636,0.181818181,0.130434782,6.907321464,5.434831138,90.49042408,88.59001368,87.45376197,1.38365682,0.475270743,0.081431169,-0.266761102
660896,25,3.92178562,4.826813071,9.201112416,1.96089281,6.787705881,1.508379085,0.210280374,0.972066521,0.244755245,0.6739,0.440789473,0.190789473,0.368421052,1.196428571,0.178571428,0.044776119,4.058297991,3.232991433,122.0065593,105.2797468,108.8785961,-1.451622112,0.118946072,-0.147698211,-0.698722325
671345,25,2.612911746,10.45164699,5.225823493,4.354852911,6.967764657,0.870970582,0.216216216,1.258068619,0.233333333,0.8904,0.548387096,0.193548387,0.258064516,2.125,0.125,0.058823529,5.589393036,5.138392053,94.68333333,86.00050505,86.54848485,-3.662061944,0.700552408,0.132087821,0.374952691
641682,26,5.968414702,7.105255597,9.947357836,4.547363582,9.378937388,2.273681791,0.264,1.547366775,0.304878049,0.6959,0.397727272,0.25,0.352272727,1.129032258,0.258064516,0.057142857,5.854237978,4.145223402,105.9824074,94.21388889,96.63796296,0.514840207,0.69714044,0.062519834,-0.770045693
670456,26,4.95,7.65,9.9,4.95,9.45,1.35,0.259259259,1.6,0.321428571,0.7718,0.423728813,0.220338983,0.355932203,1.19047619,0.142857142,0.08,4.870030308,4.333603729,106.3424691,97.7637037,97.28987654,-0.224417367,-0.264993409,0.213270783,-0.485660521
670280,26,2.225273559,4.89560183,11.42307094,2.818679842,5.934062825,0.741757853,0.184331797,0.972526963,0.259259259,0.8491,0.414285714,0.2,0.385714285,1.074074074,0.092592592,0.051724137,2.69200858,2.918216355,113.666129,104.0476344,107.0816129,-2.3575355,-0.616674921,-0.032180703,-0.879275632
664092,27,5.161771814,6.750009295,10.32354363,3.573534333,12.30884048,0.794118741,0.316326531,1.764708312,0.414285714,0.6219,0.486111111,0.291666666,0.222222222,2.1875,0.125,0.085714285,3.611207386,3.622433344,88.89398275,97.66240774,94.57249281,2.137502746,-1.900232397,0.225316595,-1.359355597
663855,24,5.4,1.8,9,9,4.5,0,0.147058824,1.5,0.208333333,0.6,0.708333333,0.125,0.166666666,4.25,0,0,4.170030308,5.800604628,119.094,94.3335,94.973,-2.076443437,-2.211184317,-0.057444904,1.059909523
641582,26,6,2.769230769,9.230769231,3,9.923076923,2.076923077,0.270440252,1.435897436,0.309090909,0.6828,0.288135593,0.211864406,0.5,0.576271186,0.152542372,0.117647058,5.27259441,4.09619647,99.33525377,100.7796982,100.2740741,1.504693142,-0.289819535,-0.0523254,-0.99986041
642068,26,3.375003877,1.840911206,6.136370685,3.988640946,5.829552151,0.613637069,0.188118812,1.090910344,0.215189873,0.7372,0.444444444,0.160493827,0.395061728,1.125,0.0625,0.083333333,4.226849704,5.017754071,108.428125,93.28526786,94.29888393,-3.285184519,0.065573931,-0.096454797,0.419755129
621129,26,7.941200082,0.794120008,11.11768011,1.588240016,12.70592013,2.382360024,0.32,1.588240016,0.393939394,0.5952,0.457142857,0.2,0.342857142,1.333333333,0.25,0.125,5.464154776,3.117077649,96.0937799,99.66602871,98.3062201,5.207974707,-1.018863913,-0.192670862,-2.392257688
641907,26,5.142851538,3.535710432,9.321418412,3.214282211,9.964274854,0.964284663,0.271929825,1.464284118,0.341463415,0.6618,0.458823529,0.294117647,0.247058823,1.857142857,0.142857142,0.076923076,3.991457984,3.755518309,101.481893,95.12160494,95.23230453,0.790326024,-1.269001709,-0.003959041,-1.221827297
676831,26,2.486845413,3.552636304,9.592118022,4.263163565,5.328954457,0.35526363,0.168539326,1.065790891,0.229508197,0.7422,0.387096774,0.193548387,0.419354838,0.923076923,0.038461538,0.041666666,2.972661624,4.020399479,106.5598504,98.22219451,103.8082294,-2.921359693,-0.406885799,-0.030942786,-0.030490306
669622,26,2.834255637,2.834255637,10.44199445,2.983426986,6.712710719,0.745856747,0.206422018,1.077348634,0.27972028,0.7619,0.496598639,0.231292517,0.272108843,1.825,0.125,0.136986301,3.170030308,3.17536288,110.6592476,97.12277952,99.61504702,-1.436099934,-0.771742675,-0.071730439,-1.054979732
642528,26,2.165093249,5.221695482,8.787731422,2.037734822,7.132071878,0.382075279,0.212121212,1.018867411,0.276041667,0.791,0.609375,0.15625,0.234375,2.6,0.066666666,0.076923076,2.575690985,3.005959812,123.7060942,105.9702678,111.2067405,-2.510654641,-0.742582444,0.015543569,-0.368170982
676220,25,4.62855806,3.857131717,8.485689777,5.399984403,10.02854246,0.771426343,0.295454545,1.714280763,0.375,0.7653,0.363636363,0.242424242,0.393939393,0.923076923,0.076923076,0.166666666,4.45574088,4.896751569,103.4565611,91.34434389,93.78687783,-1.325373914,-0.092689959,0.331487003,-0.104832107
676684,26,6.171428571,4.885714286,6.942857143,4.628571429,9.771428571,0.514285714,0.281481481,1.6,0.339622642,0.605,0.433962264,0.264150943,0.301886792,1.4375,0.0625,0,4.170030308,4.972839709,83.21227197,97.60348259,93.69751244,-1.958652103,-1.230394868,0.004662119,-0.248953238
621057,27,4.70929679,8.476734222,9.104640461,5.651156148,8.476734222,1.569765597,0.245454545,1.569765597,0.289473684,0.7632,0.367088607,0.265822784,0.367088607,1,0.172413793,0.034482758,5.297934783,4.790650755,104.1357853,96.43300199,96.98667992,-1.431459839,0.596234674,0.226469502,0.067873527
621593,26,4.743236764,5.10810113,11.67565973,2.918914931,8.391880428,1.459457466,0.234693878,1.25675504,0.306451613,0.669,0.484848484,0.136363636,0.378787878,1.28,0.16,0.03125,4.021380496,3.116844884,115.732816,94.30509978,99.41751663,0.691987403,-0.767574895,-0.056691627,-1.504707326
624522,26,2.432432432,5.108108108,9.972972973,4.864864865,6.810810811,1.702702703,0.2,1.297297297,0.22826087,0.9694,0.416666666,0.21875,0.364583333,1.142857142,0.2,0.05,5.115976254,4.20980424,106.6822294,99.18029079,99.15896607,-1.829313852,1.305666711,0.261923767,-0.157483023
642092,26,4.889767451,2.551183018,5.952760376,1.913387264,10.20473207,1.488190094,0.277456647,1.346457704,0.297101449,0.7227,0.426573426,0.202797202,0.37062937,1.150943396,0.132075471,0.049180327,4.918063116,4.504018361,91.46293605,104.10625,99.51395349,-0.582600581,0.079826243,-0.010166411,-0.385960223
650633,26,2.327584293,5.353443875,9.775854032,2.793101152,6.98275288,0.698275288,0.205479452,1.086206004,0.267326733,0.8333,0.466019417,0.233009708,0.300970873,1.548387096,0.096774193,0.041666666,3.170030308,3.410680095,104.5298333,103.0261667,104.5873333,-2.307562005,-0.482733963,0.027488816,-0.67509487
656232,25,4.466168616,4.466168616,7.511283581,3.451130294,8.323314239,1.015038322,0.239766082,1.308271615,0.279069767,0.6481,0.439393939,0.234848484,0.325757575,1.348837209,0.116279069,0.051724137,4.320407072,4.386507366,90.67713499,100.2319559,94.73030303,-1.55694147,-0.590250175,-0.036426891,-0.393993369
656464,27,6.352948732,1.90588462,9.847070535,4.447064112,9.529423098,2.223532056,0.265486726,1.552943023,0.306666667,0.6077,0.419753086,0.185185185,0.395061728,1.0625,0.21875,0.176470588,5.887680599,4.169702851,97.79191729,92.97988722,95.36917293,1.607335223,0.479497414,-0.032060215,-0.979398341
656557,25,2.612911746,6.967764657,12.19358815,5.225823493,5.225823493,0,0.166666667,1.16129411,0.272727273,0.6667,0.428571428,0.095238095,0.476190476,0.9,0,0.111111111,2.202285217,3.653354838,109.5342541,97.85082873,105.2779006,-2.550350752,-1.271480916,0.031653359,-0.219807634
656620,26,5.558840057,3.970600041,3.970600041,3.970600041,10.32356011,0,0.282608696,1.588240016,0.317073171,0.5789,0.425,0.1,0.475,0.894736842,0,0.058823529,3.875914759,5.929785964,99.84479167,99.40625,95.3421875,-1.485422597,-1.298058789,0.149621158,0.760122171
656638,25,4.037379579,4.289715803,9.841112724,4.037379579,9.336440277,1.261681118,0.258741259,1.485979984,0.323232323,0.7755,0.442307692,0.259615384,0.298076923,1.483870967,0.161290322,0.086956521,4.403674068,3.950131459,107.5372457,91.54788732,98.10359937,-0.098168352,0.167724639,0.168013202,-0.787743384
663574,24,2.362497015,3.712495309,12.14998465,3.712495309,5.399993176,1.349998294,0.172043011,1.012498721,0.226415094,0.9449,0.350877192,0.245614035,0.403508771,0.869565217,0.173913043,0.05,4.107529123,3.106226837,99.92273782,98.44292343,98.56009281,-1.435502236,-0.064241769,-0.014955685,-1.310233816
663986,25,4.405265369,3.836844031,10.65790009,4.405265369,8.2421094,2.131580017,0.233870968,1.405263863,0.272151899,0.8451,0.331395348,0.220930232,0.447674418,0.74025974,0.194805194,0.087719298,5.491084104,3.962591797,111.6310174,103.2707196,104.8879239,0.206695866,0.882891037,0.165211644,-0.520499885
664714,24,3.552622128,5.684195405,10.65786638,0.710524426,9.236817533,1.421048851,0.245283019,1.105260218,0.305555556,0.7143,0.351351351,0.243243243,0.405405405,0.866666666,0.133333333,0.153846153,3.091083149,2.828592933,92.52268519,110.8810185,104.8523148,0.405486864,-1.485633876,-0.10992348,-1.761381559
669330,26,4.105263158,4.736842105,10.26315789,1.894736842,6.315789474,1.421052632,0.18957346,0.912280702,0.226277372,0.6436,0.213793103,0.220689655,0.565517241,0.37804878,0.109756097,0.032258064,3.626170659,3.372106567,119.0938341,106.6878924,114.5207399,0.028382965,-0.870876789,-0.232686466,-0.869018342
670090,26,9.947341959,5.684195405,7.815768682,4.973670979,13.49996409,0.710524426,0.339285714,2.052626118,0.409090909,0.5078,0.511111111,0.311111111,0.177777777,2.875,0.125,0.130434782,4.354237684,4.540371092,93.6580786,100.2842795,99.86943231,2.898720938,-2.908492018,-0.089608309,-0.991201121
667376,27,4.153846154,8.307692308,7.961538462,4.846153846,9.346153846,1.384615385,0.259615385,1.576923077,0.298701299,0.7754,0.392405063,0.278481012,0.329113924,1.192307692,0.153846153,0.129032258,5.246953385,4.833022351,95.63198294,97.08123667,95.35117271,-1.033778821,0.375828981,0.249177228,-0.047193496
675916,25,4.066267396,3.253013917,12.68675428,5.204822267,5.692774355,1.463856263,0.174129353,1.210844069,0.228070175,0.7447,0.393442622,0.204918032,0.401639344,0.979591836,0.183673469,0.041666666,4.308585179,3.570354187,109.1667992,96.37157058,103.4447316,-0.594663623,0.04694544,-0.036503263,-0.969206051
656793,25,7.815768682,1.421048851,13.49996409,7.815768682,9.236817533,0,0.25,1.894731802,0.393939394,0.5,0.333333333,0.424242424,0.242424242,1.375,0,0.181818181,3.248977466,4.471251231,102.9908759,88.77591241,93.46642336,1.759075244,-3.500650123,-0.086854486,-1.418017399
663878,24,2.842097702,2.842097702,14.21048851,4.973670979,7.105244256,1.421048851,0.208333333,1.342101693,0.307692308,0.8451,0.428571428,0.142857142,0.428571428,1,0.166666666,0,3.722660417,3.139386409,135.8540084,94.81940928,102.549789,0.175019342,0.291049112,0.296372022,-0.819368648
647315,24,4.115851265,5.762191771,8.396336581,3.951217215,8.890238733,0.493902152,0.252336449,1.426828439,0.31875,0.6968,0.575949367,0.177215189,0.246835443,2.333333333,0.076923076,0.098901098,3.773688493,4.042312813,111.7788627,95.81523605,99.85890558,-1.228153109,-0.933262363,0.120186052,-0.393317013
676477,25,1.963637317,6.013639283,9.940913917,2.086364649,7.854549268,0.736363994,0.230215827,1.104545991,0.303664921,0.8201,0.497461928,0.197969543,0.304568527,1.633333333,0.1,0.040816326,2.842757422,3.059134755,114.0937719,105.0591228,107.4224561,-2.198907559,-0.329282053,0.135545601,-0.666923614
676886,25,7.714288342,3.857144171,12.53571856,8.678574384,6.750002299,2.892858128,0.194444444,1.714286298,0.2,0.6522,0.130434782,0.173913043,0.695652173,0.1875,0.1875,0,8.098603415,5.402951399,112.5429293,90.49393939,94.60555556,3.642623162,-0.038545461,0.12260957,-0.48206075
657508,25,9.9,1.8,4.5,5.4,11.7,1.8,0.302325581,1.9,0.305555556,0.4651,0.368421052,0.210526315,0.421052631,0.875,0.125,0,6.870030308,6.199933977,97.86972973,91.0772973,94.22378378,1.528411502,0.011442916,-0.125352301,0.325569346
660546,24,5.4,5.76,7.56,4.32,9,1.8,0.252525253,1.48,0.273972603,0.7097,0.324675324,0.181818181,0.493506493,0.657894736,0.131578947,0,5.650030308,4.961487205,76.65123043,97.18098434,90.21588367,-0.838242423,0.05254785,0.031226023,-0.278119118
643377,26,7.815768682,6.394719831,7.815768682,3.552622128,9.947341959,3.552622128,0.269230769,1.49999601,0.25,0.6667,0.292682926,0.170731707,0.536585365,0.545454545,0.227272727,0.083333333,7.748965495,4.790425897,77.7446281,98.85413223,100.5760331,1.093127038,1.380172247,-0.220779071,-0.776262037
676265,25,8.027048958,1.459463447,5.837853788,6.567585511,11.67570758,3.648658617,0.301886792,2.027032565,0.275,0.6667,0.409090909,0.136363636,0.454545454,0.9,0.25,0.055555555,9.332209306,6.148419907,89.41954887,91.94323308,88.07781955,1.97232185,2.957756694,0.24468479,0.67514156
668687,26,5.03388968,4.118637011,9.610153026,6.406768684,6.864395018,2.288131673,0.208333333,1.474573745,0.217391304,0.8182,0.31372549,0.176470588,0.509803921,0.615384615,0.192307692,0,6.475109391,5.024162558,98.36779661,93.39915254,97.84774011,-1.099060356,1.555765502,0.131564029,0.060280917
676840,27,4.643314922,6.191086563,4.471340296,2.751594028,10.66242686,1.203822387,0.289719626,1.490446765,0.303867403,0.6503,0.596774193,0.182795698,0.220430107,2.707317073,0.170731707,0.117117117,4.889776575,4.430788004,69.50369881,98.501321,90.79392338,-1.037662979,0.036037447,0.037034562,-0.081679546
660813,22,4.175261837,4.175261837,6.958769728,3.618560259,8.907225252,0.278350789,0.251968504,1.391753946,0.306930693,0.6996,0.58,0.24,0.18,3.222222222,0.055555555,0.051724137,3.695804021,4.11140297,129.3336,104.242,108.9748,-0.871765999,-1.267458161,0.132576063,0.179220508
676604,26,6.256105273,4.939030479,8.231717465,5.597567876,8.560986164,1.975612192,0.247619048,1.573172671,0.27027027,0.6742,0.3375,0.2375,0.425,0.794117647,0.176470588,0,6.170034006,5.089405326,101.6558882,95.31736527,96.17704591,-0.521779575,0.70566071,0.061419783,0.022615561
